ID,EQUIP_ID,CONNECTIVITYNODE_ID
TMP00124679,TMP00044862,PD_ngpg2555502
TMP00124680,TMP00044862,PD_ngpg2555699
TMP00124681,TMP00044979,PD_ngpg2555694
TMP00124682,TMP00044979,PD_256049751
TMP00124683,TMP00044980,PD_256049751
TMP00124684,TMP00044980,PD_190882947
TMP00124685,TMP00046367,PD_135905317
TMP00124686,TMP00045086,PD_ngpg2515931
TMP00124687,TMP00045826,PD_ngpg2555405
TMP00124688,TMP00045826,PD_ngpg2555568
TMP00124689,TMP00045854,PD_229990596
TMP00124690,TMP00045854,PD_ngpg2555159
TMP00124691,TMP00045855,PD_ngpg2555159
TMP00124692,TMP00045855,PD_222994037
TMP00124693,TMP00045861,PD_222993351
TMP00124694,TMP00045861,PD_222993355
TMP00124695,TMP00045897,PD_ngpg2555566
TMP00124696,TMP00045897,PD_198363140
TMP00124697,TMP00044788,PD_ngpg2555423
TMP00124698,TMP00044788,PD_191973841
TMP00124699,TMP00044793,PD_249488028
TMP00124700,TMP00044793,PD_206844287
TMP00124701,TMP00044795,PD_229990633
TMP00124702,TMP00044795,PD_ngpg2555284
TMP00124703,TMP00044796,PD_ngpg2555284
TMP00124704,TMP00044796,PD_223002878
TMP00124705,TMP00044798,PD_1520815392
TMP00124706,TMP00044798,PD_205408150
TMP00124707,TMP00044800,PD_229990615
TMP00124708,TMP00044800,PD_ngpg2555612
TMP00124709,TMP00044801,PD_ngpg2555612
TMP00124710,TMP00044801,PD_223002719
TMP00124711,TMP00044808,PD_1520815288
TMP00124712,TMP00044808,PD_223002658
TMP00124713,TMP00044815,PD_ngpg2555279
TMP00124714,TMP00044815,PD_ngpg2555091
TMP00124715,TMP00044843,PD_1520815618
TMP00124716,TMP00044843,PD_203748296
TMP00124717,TMP00044870,PD_67822610
TMP00124718,TMP00044870,PD_206822673
TMP00124719,TMP00044876,PD_229990637
TMP00124720,TMP00044876,PD_ngpg2555241
TMP00124721,TMP00044877,PD_ngpg2555241
TMP00124722,TMP00044877,PD_222999431
TMP00124723,TMP00044881,PD_222999062
TMP00124724,TMP00044881,PD_222998431
TMP00124725,TMP00044882,PD_222998431
TMP00124726,TMP00044882,PD_222997892
TMP00124727,TMP00044883,PD_222997892
TMP00124728,TMP00044883,PD_67822484
TMP00124729,TMP00044922,PD_229990584
TMP00124730,TMP00044922,PD_ngpg2555688
TMP00124731,TMP00044923,PD_229990609
TMP00124732,TMP00044923,PD_ngpg2555296
TMP00124733,TMP00044924,PD_ngpg2555296
TMP00124734,TMP00044924,PD_223000583
TMP00124735,TMP00044931,PD_222999905
TMP00124736,TMP00044931,PD_67824120
TMP00124737,TMP00044932,PD_ngpg2555688
TMP00124738,TMP00044932,PD_223000948
TMP00124739,TMP00044933,PD_67824120
TMP00124740,TMP00044933,PD_223000948
TMP00124741,TMP00044937,PD_229990603
TMP00124742,TMP00044937,PD_ngpg2555266
TMP00124743,TMP00044938,PD_ngpg2555266
TMP00124744,TMP00044938,PD_223284202
TMP00124745,TMP00044941,PD_229990628
TMP00124746,TMP00044941,PD_ngpg2555601
TMP00124747,TMP00044942,PD_ngpg2555601
TMP00124748,TMP00044942,PD_223283865
TMP00124749,TMP00044945,PD_230908805
TMP00124750,TMP00044945,PD_230908838
TMP00124751,TMP00044965,PD_67823293
TMP00124752,TMP00044965,PD_223284188
TMP00124753,TMP00044988,PD_ngpg2555560
TMP00124754,TMP00044988,PD_191974885
TMP00124755,TMP00045001,PD_67822452
TMP00124756,TMP00045001,PD_ngpg11090429
TMP00124757,TMP00045005,PD_ngpg2555614
TMP00124758,TMP00045005,PD_220538647
TMP00124759,TMP00045006,PD_1520814922
TMP00124760,TMP00045006,PD_220538647
TMP00124761,TMP00045065,PD_ngpg2555347
TMP00124762,TMP00045065,PD_191940480
TMP00124763,TMP00045069,PD_ngpg2555351
TMP00124764,TMP00045069,PD_208642884
TMP00124765,TMP00045082,PD_ngpg2555744
TMP00124766,TMP00045082,PD_190659200
TMP00124767,TMP00045086,PD_ngpg11625874
TMP00124768,TMP00045075,PD_197476866
TMP00124769,TMP00045827,PD_1520814941
TMP00124770,TMP00045827,PD_190838144
TMP00124771,TMP00045829,PD_1520815465
TMP00124772,TMP00045829,PD_67823641
TMP00124773,TMP00045830,PD_1520815210
TMP00124774,TMP00045830,PD_ngpg2555589
TMP00124775,TMP00045831,PD_1520815314
TMP00124776,TMP00045831,PD_67823640
TMP00124777,TMP00045832,PD_67824101
TMP00124778,TMP00045832,PD_67825155
TMP00124779,TMP00045833,PD_67823640
TMP00124780,TMP00045833,PD_67825155
TMP00124781,TMP00045834,PD_67825155
TMP00124782,TMP00045834,PD_67823639
TMP00124783,TMP00045835,PD_ngpg2555289
TMP00124784,TMP00045835,PD_67825149
TMP00124785,TMP00045836,PD_ngpg2555320
TMP00124786,TMP00045836,PD_67825149
TMP00124787,TMP00045837,PD_67825149
TMP00124788,TMP00045837,PD_67823635
TMP00124789,TMP00045838,PD_67823635
TMP00124790,TMP00045838,PD_197478890
TMP00124791,TMP00045839,PD_197478890
TMP00124792,TMP00045839,PD_190684095
TMP00124793,TMP00045840,PD_ngpg2555529
TMP00124794,TMP00045840,PD_190684095
TMP00124795,TMP00045841,PD_190684095
TMP00124796,TMP00045841,PD_ngpg2555195
TMP00124797,TMP00045842,PD_1520815054
TMP00124798,TMP00045842,PD_ngpg2555336
TMP00124799,TMP00045844,PD_ngpg2555662
TMP00124800,TMP00045844,PD_190851955
TMP00124801,TMP00045845,PD_1520814728
TMP00124802,TMP00045845,PD_67823131
TMP00124803,TMP00045846,PD_1520815388
TMP00124804,TMP00045846,PD_67823130
TMP00124805,TMP00045847,PD_1520815211
TMP00124806,TMP00045847,PD_67823066
TMP00124807,TMP00045848,PD_67823066
TMP00124808,TMP00045848,PD_67824672
TMP00124809,TMP00045849,PD_ngpg2555656
TMP00124810,TMP00045849,PD_67824672
TMP00124811,TMP00045851,PD_1520814701
TMP00124812,TMP00045851,PD_67823127
TMP00124813,TMP00045852,PD_67823127
TMP00124814,TMP00045852,PD_190851342
TMP00124815,TMP00045853,PD_1520815350
TMP00124816,TMP00045853,PD_190851341
TMP00124817,TMP00045864,PD_ngpg2555738
TMP00124818,TMP00045864,PD_191028223
TMP00124819,TMP00045865,PD_1520815640
TMP00124820,TMP00045865,PD_ngpg2555105
TMP00124821,TMP00045866,PD_ngpg2555709
TMP00124822,TMP00045866,PD_ngpg2555187
TMP00124823,TMP00045867,PD_ngpg2555187
TMP00124824,TMP00045867,PD_ngpg2555489
TMP00124825,TMP00045868,PD_1520815692
TMP00124826,TMP00045868,PD_190901444
TMP00124827,TMP00045869,PD_ngpg2555177
TMP00124828,TMP00045869,PD_ngpg2555501
TMP00124829,TMP00045872,PD_ngpg2555508
TMP00124830,TMP00045872,PD_191028864
TMP00124831,TMP00045873,PD_ngpg2555115
TMP00124832,TMP00045873,PD_197509100
TMP00124833,TMP00045877,PD_1520815356
TMP00124834,TMP00045877,PD_ngpg2555141
TMP00124835,TMP00045879,PD_1520815599
TMP00124836,TMP00045879,PD_67824045
TMP00124837,TMP00045880,PD_67824045
TMP00124838,TMP00045880,PD_67824044
TMP00124839,TMP00045881,PD_ngpg2555308
TMP00124840,TMP00045881,PD_67823883
TMP00124841,TMP00045882,PD_1520814866
TMP00124842,TMP00045882,PD_67823883
TMP00124843,TMP00045883,PD_67823883
TMP00124844,TMP00045883,PD_67823882
TMP00124845,TMP00045884,PD_ngpg2555307
TMP00124846,TMP00045884,PD_67823881
TMP00124847,TMP00045885,PD_1520815067
TMP00124848,TMP00045885,PD_67823881
TMP00124849,TMP00045886,PD_67823881
TMP00124850,TMP00045886,PD_ngpg2555143
TMP00124851,TMP00045887,PD_ngpg2555143
TMP00124852,TMP00045887,PD_197506849
TMP00124853,TMP00045889,PD_1520815159
TMP00124854,TMP00045889,PD_197506160
TMP00124855,TMP00045890,PD_1520815038
TMP00124856,TMP00045890,PD_67824060
TMP00124857,TMP00045891,PD_1520815244
TMP00124858,TMP00045891,PD_67824050
TMP00124859,TMP00045892,PD_1520815112
TMP00124860,TMP00045892,PD_190924397
TMP00124861,TMP00045893,PD_1520814902
TMP00124862,TMP00045893,PD_190925459
TMP00124863,TMP00045894,PD_ngpg2555368
TMP00124864,TMP00045894,PD_190925459
TMP00124865,TMP00045896,PD_1520814732
TMP00124866,TMP00045896,PD_ngpg2555566
TMP00124867,TMP00045902,PD_1520815018
TMP00124868,TMP00045902,PD_ngpg2555226
TMP00124869,TMP00045903,PD_1520815184
TMP00124870,TMP00045903,PD_67823868
TMP00124871,TMP00045904,PD_1520815053
TMP00124872,TMP00045904,PD_67823868
TMP00124873,TMP00045289,PD_1520815153
TMP00124874,TMP00045289,PD_190929777
TMP00124875,TMP00044762,PD_190927442
TMP00124876,TMP00044762,PD_191973794
TMP00124877,TMP00044764,PD_1520815291
TMP00124878,TMP00044764,PD_67823507
TMP00124879,TMP00044765,PD_1520815300
TMP00124880,TMP00044765,PD_67823506
TMP00124881,TMP00044766,PD_1520814772
TMP00124882,TMP00044766,PD_ngpg2555720
TMP00124883,TMP00044767,PD_1520815249
TMP00124884,TMP00044767,PD_67823403
TMP00124885,TMP00044768,PD_ngpg2555298
TMP00124886,TMP00044768,PD_67823402
TMP00124887,TMP00044769,PD_1520814727
TMP00124888,TMP00044769,PD_67823402
TMP00124889,TMP00044770,PD_ngpg2555425
TMP00124890,TMP00044770,PD_67824128
TMP00124891,TMP00044771,PD_ngpg2555386
TMP00124892,TMP00044771,PD_67824128
TMP00124893,TMP00044772,PD_1520815273
TMP00124894,TMP00044772,PD_67824999
TMP00124895,TMP00044773,PD_67824128
TMP00124896,TMP00044773,PD_67824999
TMP00124897,TMP00044774,PD_1520815286
TMP00124898,TMP00044774,PD_ngpg2555645
TMP00124899,TMP00044776,PD_ngpg12692265
TMP00124900,TMP00044776,PD_67823399
TMP00124901,TMP00044777,PD_67823399
TMP00124902,TMP00044777,PD_190921621
TMP00124903,TMP00044778,PD_1520815412
TMP00124904,TMP00044778,PD_ngpg2555465
TMP00124905,TMP00044779,PD_1520815188
TMP00124906,TMP00044779,PD_67823396
TMP00124907,TMP00044780,PD_1520814815
TMP00124908,TMP00044780,PD_67823396
TMP00124909,TMP00044781,PD_ngpg2555419
TMP00124910,TMP00044781,PD_67823395
TMP00124911,TMP00044782,PD_1520814900
TMP00124912,TMP00044782,PD_67823395
TMP00124913,TMP00044784,PD_ngpg2555594
TMP00124914,TMP00044784,PD_67823393
TMP00124915,TMP00044785,PD_1520814935
TMP00124916,TMP00044785,PD_67823393
TMP00124917,TMP00044786,PD_67823393
TMP00124918,TMP00044786,PD_67823392
TMP00124919,TMP00044787,PD_1520815561
TMP00124920,TMP00044787,PD_67823083
TMP00124921,TMP00044789,PD_1520815115
TMP00124922,TMP00044789,PD_67823082
TMP00124923,TMP00044790,PD_1520815367
TMP00124924,TMP00044790,PD_67823082
TMP00124925,TMP00044791,PD_1520815567
TMP00124926,TMP00044791,PD_190934166
TMP00124927,TMP00044806,PD_1520814894
TMP00124928,TMP00044806,PD_67823260
TMP00124929,TMP00044807,PD_1520815246
TMP00124930,TMP00044807,PD_67823260
TMP00124931,TMP00044810,PD_1520815706
TMP00124932,TMP00044810,PD_67823080
TMP00124933,TMP00044811,PD_1520815461
TMP00124934,TMP00044811,PD_67823079
TMP00124935,TMP00044812,PD_1520814986
TMP00124936,TMP00044812,PD_190947011
TMP00124937,TMP00044816,PD_1520815041
TMP00124938,TMP00044816,PD_67824167
TMP00124939,TMP00044817,PD_ngpg13122045
TMP00124940,TMP00044817,PD_67824167
TMP00124941,TMP00044818,PD_1520815453
TMP00124942,TMP00044818,PD_67824166
TMP00124943,TMP00044819,PD_1520815373
TMP00124944,TMP00044819,PD_67824166
TMP00124945,TMP00044820,PD_ngpg2555304
TMP00124946,TMP00044820,PD_232632544
TMP00124947,TMP00044821,PD_1520814840
TMP00124948,TMP00044821,PD_232632544
TMP00124949,TMP00044822,PD_1520814851
TMP00124950,TMP00044822,PD_ngpg2555430
TMP00124951,TMP00044823,PD_ngpg2555430
TMP00124952,TMP00044823,PD_ngpg2555396
TMP00124953,TMP00044824,PD_ngpg2555396
TMP00124954,TMP00044824,PD_ngpg2555398
TMP00124955,TMP00044825,PD_1520815630
TMP00124956,TMP00044825,PD_ngpg2555339
TMP00124957,TMP00044826,PD_1520814956
TMP00124958,TMP00044826,PD_ngpg2555344
TMP00124959,TMP00044827,PD_ngpg2555344
TMP00124960,TMP00044827,PD_ngpg2555346
TMP00124961,TMP00044828,PD_1520814833
TMP00124962,TMP00044828,PD_197537524
TMP00124963,TMP00044829,PD_1520815671
TMP00124964,TMP00044829,PD_191974270
TMP00124965,TMP00044830,PD_ngpg2555199
TMP00124966,TMP00044830,PD_67823252
TMP00124967,TMP00044832,PD_1520814938
TMP00124968,TMP00044832,PD_67823251
TMP00124969,TMP00044833,PD_ngpg9122801
TMP00124970,TMP00044833,PD_67823251
TMP00124971,TMP00044834,PD_67823252
TMP00124972,TMP00044834,PD_67823251
TMP00124973,TMP00044835,PD_67823251
TMP00124974,TMP00044835,PD_ngpg2555264
TMP00124975,TMP00044836,PD_ngpg2555264
TMP00124976,TMP00044836,PD_ngpg2555252
TMP00124977,TMP00044837,PD_191974449
TMP00124978,TMP00044837,PD_ngpg2555252
TMP00124979,TMP00044838,PD_1520815405
TMP00124980,TMP00044838,PD_190951706
TMP00124981,TMP00044841,PD_67823224
TMP00124982,TMP00044841,PD_190951351
TMP00124983,TMP00044846,PD_ngpg2555166
TMP00124984,TMP00044846,PD_191974517
TMP00124985,TMP00044848,PD_1520815051
TMP00124986,TMP00044848,PD_ngpg2555172
TMP00124987,TMP00044849,PD_1520815347
TMP00124988,TMP00044849,PD_191009726
TMP00124989,TMP00044851,PD_1520815694
TMP00124990,TMP00044851,PD_67822727
TMP00124991,TMP00044852,PD_1520815164
TMP00124992,TMP00044852,PD_67822727
TMP00124993,TMP00044853,PD_67822727
TMP00124994,TMP00044853,PD_190950309
TMP00124995,TMP00044854,PD_ngpg2555598
TMP00124996,TMP00044854,PD_67822726
TMP00124997,TMP00044856,PD_1520815407
TMP00124998,TMP00044856,PD_190947510
TMP00124999,TMP00044857,PD_1520815486
TMP00125000,TMP00044857,PD_191974074
TMP00125001,TMP00044860,PD_ngpg2555697
TMP00125002,TMP00044860,PD_190946302
TMP00125003,TMP00044863,PD_1520815508
TMP00125004,TMP00044863,PD_ngpg2555699
TMP00125005,TMP00044864,PD_1520815083
TMP00125006,TMP00044864,PD_ngpg2555699
TMP00125007,TMP00044865,PD_ngpg2555511
TMP00125008,TMP00044865,PD_67822612
TMP00125009,TMP00044866,PD_1520815099
TMP00125010,TMP00044866,PD_67822612
TMP00125011,TMP00044867,PD_ngpg2555390
TMP00125012,TMP00044867,PD_67822610
TMP00125013,TMP00044868,PD_67822612
TMP00125014,TMP00044868,PD_67822610
TMP00125015,TMP00044873,PD_206822673
TMP00125016,TMP00044873,PD_67822609
TMP00125017,TMP00044874,PD_ngpg2555269
TMP00125018,TMP00044874,PD_67822608
TMP00125019,TMP00044875,PD_ngpg2555382
TMP00125020,TMP00044875,PD_67822608
TMP00125021,TMP00044884,PD_1520814937
TMP00125022,TMP00044884,PD_67822464
TMP00125023,TMP00044885,PD_1520814905
TMP00125024,TMP00044885,PD_67822464
TMP00125025,TMP00044886,PD_ngpg12692259
TMP00125026,TMP00044886,PD_67822520
TMP00125027,TMP00044887,PD_ngpg2555452
TMP00125028,TMP00044887,PD_67822520
TMP00125029,TMP00044888,PD_1520814861
TMP00125030,TMP00044888,PD_67822519
TMP00125031,TMP00044889,PD_67822520
TMP00125032,TMP00044889,PD_67822519
TMP00125033,TMP00044890,PD_1520815406
TMP00125034,TMP00044890,PD_67822516
TMP00125035,TMP00044891,PD_1520815120
TMP00125036,TMP00044891,PD_190905779
TMP00125037,TMP00044892,PD_ngpg2555175
TMP00125038,TMP00044892,PD_67822515
TMP00125039,TMP00044894,PD_1520815611
TMP00125040,TMP00044894,PD_ngpg2555570
TMP00125041,TMP00044895,PD_ngpg2555181
TMP00125042,TMP00044895,PD_67822510
TMP00125043,TMP00044896,PD_ngpg2555179
TMP00125044,TMP00044896,PD_67822510
TMP00125045,TMP00044897,PD_1520815192
TMP00125046,TMP00044897,PD_67822510
TMP00125047,TMP00044898,PD_67822510
TMP00125048,TMP00044898,PD_190904562
TMP00125049,TMP00044900,PD_1520815358
TMP00125050,TMP00044900,PD_67822508
TMP00125051,TMP00044901,PD_1520815376
TMP00125052,TMP00044901,PD_67822508
TMP00125053,TMP00044902,PD_1520815143
TMP00125054,TMP00044902,PD_190899946
TMP00125055,TMP00044903,PD_1520815571
TMP00125056,TMP00044903,PD_190899946
TMP00125057,TMP00044904,PD_ngpg2555105
TMP00125058,TMP00044904,PD_67822506
TMP00125059,TMP00044907,PD_1520815581
TMP00125060,TMP00044907,PD_67822505
TMP00125061,TMP00044908,PD_ngpg2555729
TMP00125062,TMP00044908,PD_191028211
TMP00125063,TMP00044909,PD_1520815151
TMP00125064,TMP00044909,PD_67822463
TMP00125065,TMP00044913,PD_1520815503
TMP00125066,TMP00044913,PD_67822461
TMP00125067,TMP00044915,PD_1520814915
TMP00125068,TMP00044915,PD_190893880
TMP00125069,TMP00044917,PD_1520815357
TMP00125070,TMP00044917,PD_191946278
TMP00125071,TMP00044918,PD_1520814774
TMP00125072,TMP00044918,PD_191946471
TMP00125073,TMP00044935,PD_ngpg2555243
TMP00125074,TMP00044935,PD_67824116
TMP00125075,TMP00044936,PD_1520815623
TMP00125076,TMP00044936,PD_190890092
TMP00125077,TMP00044943,PD_1520815333
TMP00125078,TMP00044943,PD_67823389
TMP00125079,TMP00044944,PD_1520814829
TMP00125080,TMP00044944,PD_67823386
TMP00125081,TMP00044953,PD_1520815490
TMP00125082,TMP00044953,PD_67824113
TMP00125083,TMP00044954,PD_ngpg2555245
TMP00125084,TMP00044954,PD_67824113
TMP00125085,TMP00044955,PD_1520815440
TMP00125086,TMP00044955,PD_ngpg2555248
TMP00125087,TMP00044956,PD_1520815241
TMP00125088,TMP00044956,PD_67823067
TMP00125089,TMP00044957,PD_ngpg2555248
TMP00125090,TMP00044957,PD_67823067
TMP00125091,TMP00044958,PD_1520815568
TMP00125092,TMP00044958,PD_67823294
TMP00125093,TMP00044960,PD_67823294
TMP00125094,TMP00044960,PD_190876411
TMP00125095,TMP00044961,PD_191948349
TMP00125096,TMP00044961,PD_190876411
TMP00125097,TMP00044963,PD_ngpg2555250
TMP00125098,TMP00044963,PD_67823293
TMP00125099,TMP00044968,PD_1520814844
TMP00125100,TMP00044968,PD_67823291
TMP00125101,TMP00044969,PD_ngpg2555122
TMP00125102,TMP00044969,PD_67823291
TMP00125103,TMP00044970,PD_1520815543
TMP00125104,TMP00044970,PD_ngpg2555312
TMP00125105,TMP00044971,PD_ngpg2555204
TMP00125106,TMP00044971,PD_67823289
TMP00125107,TMP00044972,PD_ngpg2555312
TMP00125108,TMP00044972,PD_67823289
TMP00125109,TMP00044973,PD_1520815402
TMP00125110,TMP00044973,PD_191947013
TMP00125111,TMP00044974,PD_1520815549
TMP00125112,TMP00044974,PD_67823288
TMP00125113,TMP00044975,PD_1520815236
TMP00125114,TMP00044975,PD_67823288
TMP00125115,TMP00044977,PD_67823288
TMP00125116,TMP00044977,PD_190882952
TMP00125117,TMP00044978,PD_190882952
TMP00125118,TMP00044978,PD_190882947
TMP00125119,TMP00044981,PD_1520815092
TMP00125120,TMP00044981,PD_190876486
TMP00125121,TMP00044982,PD_190876486
TMP00125122,TMP00044982,PD_ngpg2555290
TMP00125123,TMP00044984,PD_ngpg2555290
TMP00125124,TMP00044984,PD_67823286
TMP00125125,TMP00044985,PD_67823286
TMP00125126,TMP00044985,PD_ngpg2555293
TMP00125127,TMP00044986,PD_1520815610
TMP00125128,TMP00044986,PD_67823284
TMP00125129,TMP00044987,PD_1520814770
TMP00125130,TMP00044987,PD_191974885
TMP00125131,TMP00044991,PD_ngpg2555635
TMP00125132,TMP00044991,PD_67822458
TMP00125133,TMP00044992,PD_1520815157
TMP00125134,TMP00044992,PD_67822458
TMP00125135,TMP00044993,PD_1520815564
TMP00125136,TMP00044993,PD_67822457
TMP00125137,TMP00044994,PD_ngpg2555625
TMP00125138,TMP00044994,PD_67822457
TMP00125139,TMP00044995,PD_ngpg2555622
TMP00125140,TMP00044995,PD_67822455
TMP00125141,TMP00044996,PD_1520815312
TMP00125142,TMP00044996,PD_67822455
TMP00125143,TMP00044997,PD_ngpg2555400
TMP00125144,TMP00044997,PD_67822454
TMP00125145,TMP00044998,PD_67822455
TMP00125146,TMP00044998,PD_67822454
TMP00125147,TMP00044999,PD_1520815128
TMP00125148,TMP00044999,PD_67822452
TMP00125149,TMP00045000,PD_1520815535
TMP00125150,TMP00045000,PD_67822452
TMP00125151,TMP00045004,PD_ngpg2555493
TMP00125152,TMP00045004,PD_ngpg2555492
TMP00125153,TMP00045010,PD_67822445
TMP00125154,TMP00045010,PD_190857660
TMP00125155,TMP00045012,PD_ngpg2555099
TMP00125156,TMP00045012,PD_67822444
TMP00125157,TMP00045013,PD_ngpg2555153
TMP00125158,TMP00045013,PD_190855144
TMP00125159,TMP00045017,PD_67822180
TMP00125160,TMP00045017,PD_ngpg2555604
TMP00125161,TMP00045018,PD_ngpg2555385
TMP00125162,TMP00045018,PD_ngpg2555604
TMP00125163,TMP00045019,PD_1520815263
TMP00125164,TMP00045019,PD_67822176
TMP00125165,TMP00045066,PD_1520814860
TMP00125166,TMP00045066,PD_ngpg2555620
TMP00125167,TMP00045075,PD_1520815298
TMP00125168,TMP00045084,PD_219381857
TMP00125169,TMP00045828,PD_190838144
TMP00125170,TMP00045828,PD_191025339
TMP00125171,TMP00045843,PD_1520815686
TMP00125172,TMP00045843,PD_190839975
TMP00125173,TMP00045850,PD_1520815279
TMP00125174,TMP00045850,PD_67823127
TMP00125175,TMP00045856,PD_222994037
TMP00125176,TMP00045856,PD_222994031
TMP00125177,TMP00045857,PD_222994031
TMP00125178,TMP00045857,PD_222994025
TMP00125179,TMP00045858,PD_222994025
TMP00125180,TMP00045858,PD_222994019
TMP00125181,TMP00045859,PD_222994019
TMP00125182,TMP00045859,PD_222994013
TMP00125183,TMP00045860,PD_222994013
TMP00125184,TMP00045860,PD_222993351
TMP00125185,TMP00045862,PD_222993355
TMP00125186,TMP00045862,PD_67823101
TMP00125187,TMP00045863,PD_1520797748
TMP00125188,TMP00045863,PD_1520798701
TMP00125189,TMP00045870,PD_ngpg2555501
TMP00125190,TMP00045870,PD_203387037
TMP00125191,TMP00045871,PD_203387037
TMP00125192,TMP00045871,PD_ngpg2555179
TMP00125193,TMP00045874,PD_197509100
TMP00125194,TMP00045874,PD_255455311
TMP00125195,TMP00045875,PD_1520815125
TMP00125196,TMP00045875,PD_255455621
TMP00125197,TMP00045876,PD_1520815691
TMP00125198,TMP00045876,PD_ngpg2555113
TMP00125199,TMP00045878,PD_ngpg2555141
TMP00125200,TMP00045878,PD_67824046
TMP00125201,TMP00045888,PD_1520815202
TMP00125202,TMP00045888,PD_67823938
TMP00125203,TMP00045895,PD_ngpg2555371
TMP00125204,TMP00045895,PD_67823873
TMP00125205,TMP00045898,PD_1520815322
TMP00125206,TMP00045898,PD_198362795
TMP00125207,TMP00045899,PD_198362795
TMP00125208,TMP00045899,PD_198362908
TMP00125209,TMP00045900,PD_1520814990
TMP00125210,TMP00045900,PD_198363002
TMP00125211,TMP00045901,PD_1520815515
TMP00125212,TMP00045901,PD_67823871
TMP00125213,TMP00044760,PD_1520815129
TMP00125214,TMP00044760,PD_190929677
TMP00125215,TMP00044761,PD_1520815060
TMP00125216,TMP00044761,PD_190927442
TMP00125217,TMP00044763,PD_1520814987
TMP00125218,TMP00044763,PD_ngpg2555365
TMP00125219,TMP00044775,PD_ngpg2555675
TMP00125220,TMP00044775,PD_67823399
TMP00125221,TMP00044783,PD_198463686
TMP00125222,TMP00044783,PD_67823394
TMP00125223,TMP00044792,PD_190934166
TMP00125224,TMP00044792,PD_ngpg2555727
TMP00125225,TMP00044794,PD_206844287
