SOURCE,TARGET,CONNECTIVITYNODE
TMP00038819,TMP00012558,-7047457
TMP00038819,TMP00012559,-7047457
TMP00038819,TMP00012560,-7047457
TMP00012554,TMP00012555,-7047457
TMP00012554,TMP00012556,-7047457
TMP00012554,TMP00012557,-7047457
TMP00012554,TMP00012558,-7047457
TMP00012554,TMP00012559,-7047457
TMP00012554,TMP00012560,-7047457
TMP00012555,TMP00012556,-7047457
TMP00012555,TMP00012557,-7047457
TMP00012555,TMP00012558,-7047457
TMP00012555,TMP00012559,-7047457
TMP00012555,TMP00012560,-7047457
TMP00012556,TMP00012557,-7047457
TMP00012556,TMP00012558,-7047457
TMP00012556,TMP00012559,-7047457
TMP00012556,TMP00012560,-7047457
TMP00012557,TMP00012558,-7047457
TMP00012557,TMP00012559,-7047457
TMP00012557,TMP00012560,-7047457
TMP00012558,TMP00012559,-7047457
TMP00012558,TMP00012560,-7047457
TMP00012559,TMP00012560,-7047457
TMP00038820,TMP00030215,-7047464
TMP00038820,TMP00030217,-7047464
TMP00030215,TMP00030217,-7047464
TMP00038821,TMP00030217,-7047465
TMP00038821,TMP00030223,-7047465
TMP00030217,TMP00030223,-7047465
TMP00038822,TMP00012562,-7044589
TMP00038822,TMP00012563,-7044589
TMP00038822,TMP00012564,-7044589
TMP00038822,TMP00012565,-7044589
TMP00038822,TMP00012566,-7044589
TMP00038822,TMP00012567,-7044589
TMP00038822,TMP00012585,-7044589
TMP00012562,TMP00012563,-7044589
TMP00012562,TMP00012564,-7044589
TMP00012562,TMP00012565,-7044589
TMP00012562,TMP00012566,-7044589
TMP00012562,TMP00012567,-7044589
TMP00012562,TMP00012585,-7044589
TMP00012563,TMP00012564,-7044589
TMP00012563,TMP00012565,-7044589
TMP00012563,TMP00012566,-7044589
TMP00012563,TMP00012567,-7044589
TMP00012563,TMP00012585,-7044589
TMP00012564,TMP00012565,-7044589
TMP00012564,TMP00012566,-7044589
TMP00012564,TMP00012567,-7044589
TMP00012564,TMP00012585,-7044589
TMP00012565,TMP00012566,-7044589
TMP00012565,TMP00012567,-7044589
TMP00012565,TMP00012585,-7044589
TMP00012566,TMP00012567,-7044589
TMP00012566,TMP00012585,-7044589
TMP00012567,TMP00012585,-7044589
TMP00038823,TMP00012578,-7044543
TMP00038823,TMP00012581,-7044543
TMP00038823,TMP00012583,-7044543
TMP00038823,TMP00012584,-7044543
TMP00038823,TMP00012594,-7044543
TMP00012578,TMP00012581,-7044543
TMP00012578,TMP00012583,-7044543
TMP00012578,TMP00012584,-7044543
TMP00012578,TMP00012594,-7044543
TMP00012581,TMP00012583,-7044543
TMP00012581,TMP00012584,-7044543
TMP00012581,TMP00012594,-7044543
TMP00012583,TMP00012584,-7044543
TMP00012583,TMP00012594,-7044543
TMP00012584,TMP00012594,-7044543
TMP00038825,TMP00012571,-7044542
TMP00038825,TMP00012587,-7044542
TMP00038825,TMP00012592,-7044542
TMP00038825,TMP00012595,-7044542
TMP00038825,TMP00012596,-7044542
TMP00012571,TMP00012587,-7044542
TMP00012571,TMP00012592,-7044542
TMP00012571,TMP00012595,-7044542
TMP00012571,TMP00012596,-7044542
TMP00012587,TMP00012592,-7044542
TMP00012587,TMP00012595,-7044542
TMP00012587,TMP00012596,-7044542
TMP00012592,TMP00012595,-7044542
TMP00012592,TMP00012596,-7044542
TMP00012595,TMP00012596,-7044542
TMP00038826,TMP00012568,-7044567
TMP00038826,TMP00012575,-7044567
TMP00038826,TMP00012588,-7044567
TMP00038826,TMP00012591,-7044567
TMP00038826,TMP00012593,-7044567
TMP00012568,TMP00012575,-7044567
TMP00012568,TMP00012588,-7044567
TMP00012568,TMP00012591,-7044567
TMP00012568,TMP00012593,-7044567
TMP00012575,TMP00012588,-7044567
TMP00012575,TMP00012591,-7044567
TMP00012575,TMP00012593,-7044567
TMP00012588,TMP00012591,-7044567
TMP00012588,TMP00012593,-7044567
TMP00012591,TMP00012593,-7044567
TMP00038827,TMP00030354,-7044590
TMP00038828,TMP00012607,-7044516
TMP00038828,TMP00012608,-7044516
TMP00038828,TMP00012609,-7044516
TMP00038828,TMP00012611,-7044516
TMP00038828,TMP00012612,-7044516
TMP00038828,TMP00012613,-7044516
TMP00038828,TMP00012616,-7044516
TMP00038828,TMP00041910,-7044516
TMP00012607,TMP00012608,-7044516
TMP00012607,TMP00012609,-7044516
TMP00012607,TMP00012611,-7044516
TMP00012607,TMP00012612,-7044516
TMP00012607,TMP00012613,-7044516
TMP00012607,TMP00012616,-7044516
TMP00012607,TMP00041910,-7044516
TMP00012608,TMP00012609,-7044516
TMP00012608,TMP00012611,-7044516
TMP00012608,TMP00012612,-7044516
TMP00012608,TMP00012613,-7044516
TMP00012608,TMP00012616,-7044516
TMP00012608,TMP00041910,-7044516
TMP00012609,TMP00012611,-7044516
TMP00012609,TMP00012612,-7044516
TMP00012609,TMP00012613,-7044516
TMP00012609,TMP00012616,-7044516
TMP00012609,TMP00041910,-7044516
TMP00012611,TMP00012612,-7044516
TMP00012611,TMP00012613,-7044516
TMP00012611,TMP00012616,-7044516
TMP00012611,TMP00041910,-7044516
TMP00012612,TMP00012613,-7044516
TMP00012612,TMP00012616,-7044516
TMP00012612,TMP00041910,-7044516
TMP00012613,TMP00012616,-7044516
TMP00012613,TMP00041910,-7044516
TMP00012616,TMP00041910,-7044516
TMP00038829,TMP00012569,-7044484
TMP00038829,TMP00012577,-7044484
TMP00038829,TMP00012579,-7044484
TMP00038829,TMP00012573,-7044484
TMP00038829,TMP00012598,-7044484
TMP00012569,TMP00012577,-7044484
TMP00012569,TMP00012579,-7044484
TMP00012569,TMP00012573,-7044484
TMP00012569,TMP00012598,-7044484
TMP00012577,TMP00012579,-7044484
TMP00012577,TMP00012573,-7044484
TMP00012577,TMP00012598,-7044484
TMP00012579,TMP00012573,-7044484
TMP00012579,TMP00012598,-7044484
TMP00012573,TMP00012598,-7044484
TMP00038832,TMP00012572,-7044568
TMP00038832,TMP00012580,-7044568
TMP00038832,TMP00012582,-7044568
TMP00038832,TMP00012589,-7044568
TMP00038832,TMP00012590,-7044568
TMP00012572,TMP00012580,-7044568
TMP00012572,TMP00012582,-7044568
TMP00012572,TMP00012589,-7044568
TMP00012572,TMP00012590,-7044568
TMP00012580,TMP00012582,-7044568
TMP00012580,TMP00012589,-7044568
TMP00012580,TMP00012590,-7044568
TMP00012582,TMP00012589,-7044568
TMP00012582,TMP00012590,-7044568
TMP00012589,TMP00012590,-7044568
TMP00038833,TMP00012599,-7044434
TMP00038833,TMP00012600,-7044434
TMP00038833,TMP00012601,-7044434
TMP00038833,TMP00012602,-7044434
TMP00038833,TMP00012603,-7044434
TMP00038833,TMP00012604,-7044434
TMP00038833,TMP00012605,-7044434
TMP00012599,TMP00012600,-7044434
TMP00012599,TMP00012601,-7044434
TMP00012599,TMP00012602,-7044434
TMP00012599,TMP00012603,-7044434
TMP00012599,TMP00012604,-7044434
TMP00012599,TMP00012605,-7044434
TMP00012600,TMP00012601,-7044434
TMP00012600,TMP00012602,-7044434
TMP00012600,TMP00012603,-7044434
TMP00012600,TMP00012604,-7044434
TMP00012600,TMP00012605,-7044434
TMP00012601,TMP00012602,-7044434
TMP00012601,TMP00012603,-7044434
TMP00012601,TMP00012604,-7044434
TMP00012601,TMP00012605,-7044434
TMP00012602,TMP00012603,-7044434
TMP00012602,TMP00012604,-7044434
TMP00012602,TMP00012605,-7044434
TMP00012603,TMP00012604,-7044434
TMP00012603,TMP00012605,-7044434
TMP00012604,TMP00012605,-7044434
TMP00038834,TMP00030233,-7044438
TMP00038834,TMP00031962,-7044438
TMP00030233,TMP00031962,-7044438
TMP00038835,TMP00030226,-7044436
TMP00038835,TMP00030232,-7044436
TMP00030226,TMP00030232,-7044436
TMP00038836,TMP00031967,-7044427
TMP00038836,TMP00030225,-7044427
TMP00031967,TMP00030225,-7044427
TMP00038837,TMP00030230,-7044433
TMP00038837,TMP00030235,-7044433
TMP00030230,TMP00030235,-7044433
TMP00038838,TMP00030229,-7044430
TMP00038838,TMP00030238,-7044430
TMP00030229,TMP00030238,-7044430
TMP00038839,TMP00030236,-7044429
TMP00038839,TMP00030229,-7044429
TMP00030236,TMP00030229,-7044429
TMP00038840,TMP00030238,-7044431
TMP00038840,TMP00030234,-7044431
TMP00030238,TMP00030234,-7044431
TMP00038841,TMP00030239,-7044435
TMP00038841,TMP00030226,-7044435
TMP00030239,TMP00030226,-7044435
TMP00038842,TMP00030232,-7044437
TMP00038842,TMP00030233,-7044437
TMP00030232,TMP00030233,-7044437
TMP00038843,TMP00030225,-7044428
TMP00038843,TMP00030236,-7044428
TMP00030225,TMP00030236,-7044428
TMP00038844,TMP00030234,-7044432
TMP00038844,TMP00030230,-7044432
TMP00030234,TMP00030230,-7044432
TMP00038845,TMP00030244,-7033448
TMP00038845,TMP00030243,-7033448
TMP00030244,TMP00030243,-7033448
TMP00038846,TMP00030242,-7033446
TMP00038846,TMP00030246,-7033446
TMP00030242,TMP00030246,-7033446
TMP00038847,TMP00030248,-7033442
TMP00038847,TMP00030249,-7033442
TMP00030248,TMP00030249,-7033442
TMP00038848,TMP00030248,-7033470
TMP00038848,TMP00030210,-7033470
TMP00030248,TMP00030210,-7033470
TMP00038849,TMP00030250,-7033444
TMP00038849,TMP00030247,-7033444
TMP00030250,TMP00030247,-7033444
TMP00038850,TMP00030246,-7033447
TMP00038850,TMP00030244,-7033447
TMP00030246,TMP00030244,-7033447
TMP00038851,TMP00030247,-7033445
TMP00038851,TMP00030242,-7033445
TMP00030247,TMP00030242,-7033445
TMP00038852,TMP00030249,-7033443
TMP00038852,TMP00030250,-7033443
TMP00030249,TMP00030250,-7033443
TMP00038853,TMP00012621,-7033469
TMP00038853,TMP00012622,-7033469
TMP00038853,TMP00012623,-7033469
TMP00038853,TMP00012624,-7033469
TMP00038853,TMP00012625,-7033469
TMP00038853,TMP00012626,-7033469
TMP00038853,TMP00012627,-7033469
TMP00012621,TMP00012622,-7033469
TMP00012621,TMP00012623,-7033469
TMP00012621,TMP00012624,-7033469
TMP00012621,TMP00012625,-7033469
TMP00012621,TMP00012626,-7033469
TMP00012621,TMP00012627,-7033469
TMP00012622,TMP00012623,-7033469
TMP00012622,TMP00012624,-7033469
TMP00012622,TMP00012625,-7033469
TMP00012622,TMP00012626,-7033469
TMP00012622,TMP00012627,-7033469
TMP00012623,TMP00012624,-7033469
TMP00012623,TMP00012625,-7033469
TMP00012623,TMP00012626,-7033469
TMP00012623,TMP00012627,-7033469
TMP00012624,TMP00012625,-7033469
TMP00012624,TMP00012626,-7033469
TMP00012624,TMP00012627,-7033469
TMP00012625,TMP00012626,-7033469
TMP00012625,TMP00012627,-7033469
TMP00012626,TMP00012627,-7033469
TMP00038854,TMP00030257,-7032855
TMP00038854,TMP00030260,-7032855
TMP00030257,TMP00030260,-7032855
TMP00038855,TMP00030255,-7032857
TMP00038855,TMP00030256,-7032857
TMP00030255,TMP00030256,-7032857
TMP00038856,TMP00030254,-7032860
TMP00038857,TMP00030251,-7032854
TMP00038857,TMP00030260,-7032854
TMP00030251,TMP00030260,-7032854
TMP00038858,TMP00012629,-7032853
TMP00038858,TMP00012630,-7032853
TMP00038858,TMP00012631,-7032853
TMP00038858,TMP00012632,-7032853
TMP00038858,TMP00012638,-7032853
TMP00038858,TMP00012639,-7032853
TMP00038858,TMP00012640,-7032853
TMP00012629,TMP00012630,-7032853
TMP00012629,TMP00012631,-7032853
TMP00012629,TMP00012632,-7032853
TMP00012629,TMP00012638,-7032853
TMP00012629,TMP00012639,-7032853
TMP00012629,TMP00012640,-7032853
TMP00012630,TMP00012631,-7032853
TMP00012630,TMP00012632,-7032853
TMP00012630,TMP00012638,-7032853
TMP00012630,TMP00012639,-7032853
TMP00012630,TMP00012640,-7032853
TMP00012631,TMP00012632,-7032853
TMP00012631,TMP00012638,-7032853
TMP00012631,TMP00012639,-7032853
TMP00012631,TMP00012640,-7032853
TMP00012632,TMP00012638,-7032853
TMP00012632,TMP00012639,-7032853
TMP00012632,TMP00012640,-7032853
TMP00012638,TMP00012639,-7032853
TMP00012638,TMP00012640,-7032853
TMP00012639,TMP00012640,-7032853
TMP00038859,TMP00012628,-7032832
TMP00038859,TMP00012633,-7032832
TMP00038859,TMP00012634,-7032832
TMP00038859,TMP00012635,-7032832
TMP00038859,TMP00012636,-7032832
TMP00038859,TMP00012637,-7032832
TMP00038859,TMP00012641,-7032832
TMP00012628,TMP00012633,-7032832
TMP00012628,TMP00012634,-7032832
TMP00012628,TMP00012635,-7032832
TMP00012628,TMP00012636,-7032832
TMP00012628,TMP00012637,-7032832
TMP00012628,TMP00012641,-7032832
TMP00012633,TMP00012634,-7032832
TMP00012633,TMP00012635,-7032832
TMP00012633,TMP00012636,-7032832
TMP00012633,TMP00012637,-7032832
TMP00012633,TMP00012641,-7032832
TMP00012634,TMP00012635,-7032832
TMP00012634,TMP00012636,-7032832
TMP00012634,TMP00012637,-7032832
TMP00012634,TMP00012641,-7032832
TMP00012635,TMP00012636,-7032832
TMP00012635,TMP00012637,-7032832
TMP00012635,TMP00012641,-7032832
TMP00012636,TMP00012637,-7032832
TMP00012636,TMP00012641,-7032832
TMP00012637,TMP00012641,-7032832
TMP00038861,TMP00030259,-7032859
TMP00038861,TMP00030254,-7032859
TMP00030259,TMP00030254,-7032859
TMP00038862,TMP00030256,-7032858
TMP00038862,TMP00030259,-7032858
TMP00030256,TMP00030259,-7032858
TMP00038863,TMP00030261,-7032856
TMP00038863,TMP00030255,-7032856
TMP00030261,TMP00030255,-7032856
TMP00038865,TMP00030368,-6904241
TMP00038865,TMP00030363,-6904241
TMP00030368,TMP00030363,-6904241
TMP00038867,TMP00030363,-6904242
TMP00038867,TMP00030364,-6904242
TMP00030363,TMP00030364,-6904242
TMP00038868,TMP00012670,-6904209
TMP00038868,TMP00012672,-6904209
TMP00038868,TMP00012674,-6904209
TMP00038868,TMP00012676,-6904209
TMP00038868,TMP00012677,-6904209
TMP00012670,TMP00012672,-6904209
TMP00012670,TMP00012674,-6904209
TMP00012670,TMP00012676,-6904209
TMP00012670,TMP00012677,-6904209
TMP00012672,TMP00012674,-6904209
TMP00012672,TMP00012676,-6904209
TMP00012672,TMP00012677,-6904209
TMP00012674,TMP00012676,-6904209
TMP00012674,TMP00012677,-6904209
TMP00012676,TMP00012677,-6904209
TMP00038869,TMP00012650,-6904240
TMP00038869,TMP00012660,-6904240
TMP00038869,TMP00012663,-6904240
TMP00038869,TMP00012666,-6904240
TMP00038869,TMP00012668,-6904240
TMP00038869,TMP00012669,-6904240
TMP00038869,TMP00012675,-6904240
TMP00012650,TMP00012660,-6904240
TMP00012650,TMP00012663,-6904240
TMP00012650,TMP00012666,-6904240
TMP00012650,TMP00012668,-6904240
TMP00012650,TMP00012669,-6904240
TMP00012650,TMP00012675,-6904240
TMP00012660,TMP00012663,-6904240
TMP00012660,TMP00012666,-6904240
TMP00012660,TMP00012668,-6904240
TMP00012660,TMP00012669,-6904240
TMP00012660,TMP00012675,-6904240
TMP00012663,TMP00012666,-6904240
TMP00012663,TMP00012668,-6904240
TMP00012663,TMP00012669,-6904240
TMP00012663,TMP00012675,-6904240
TMP00012666,TMP00012668,-6904240
TMP00012666,TMP00012669,-6904240
TMP00012666,TMP00012675,-6904240
TMP00012668,TMP00012669,-6904240
TMP00012668,TMP00012675,-6904240
TMP00012669,TMP00012675,-6904240
TMP00038870,TMP00030364,-6904243
TMP00038870,TMP00030358,-6904243
TMP00030364,TMP00030358,-6904243
TMP00038871,TMP00030360,-6904247
TMP00038871,TMP00030362,-6904247
TMP00030360,TMP00030362,-6904247
TMP00038873,TMP00030358,-6904244
TMP00038873,TMP00030365,-6904244
TMP00030358,TMP00030365,-6904244
TMP00038874,TMP00030365,-6904245
TMP00038874,TMP00030366,-6904245
TMP00030365,TMP00030366,-6904245
TMP00038875,TMP00012649,-6904226
TMP00038875,TMP00012652,-6904226
TMP00038875,TMP00012655,-6904226
TMP00038875,TMP00012656,-6904226
TMP00038875,TMP00012658,-6904226
TMP00038875,TMP00012662,-6904226
TMP00038875,TMP00012665,-6904226
TMP00038875,TMP00041948,-6904226
TMP00012649,TMP00012652,-6904226
TMP00012649,TMP00012655,-6904226
TMP00012649,TMP00012656,-6904226
TMP00012649,TMP00012658,-6904226
TMP00012649,TMP00012662,-6904226
TMP00012649,TMP00012665,-6904226
TMP00012649,TMP00041948,-6904226
TMP00012652,TMP00012655,-6904226
TMP00012652,TMP00012656,-6904226
TMP00012652,TMP00012658,-6904226
TMP00012652,TMP00012662,-6904226
TMP00012652,TMP00012665,-6904226
TMP00012652,TMP00041948,-6904226
TMP00012655,TMP00012656,-6904226
TMP00012655,TMP00012658,-6904226
TMP00012655,TMP00012662,-6904226
TMP00012655,TMP00012665,-6904226
TMP00012655,TMP00041948,-6904226
TMP00012656,TMP00012658,-6904226
TMP00012656,TMP00012662,-6904226
TMP00012656,TMP00012665,-6904226
TMP00012656,TMP00041948,-6904226
TMP00012658,TMP00012662,-6904226
TMP00012658,TMP00012665,-6904226
TMP00012658,TMP00041948,-6904226
TMP00012662,TMP00012665,-6904226
TMP00012662,TMP00041948,-6904226
TMP00012665,TMP00041948,-6904226
TMP00038876,TMP00030366,-6904246
TMP00038876,TMP00030360,-6904246
TMP00030366,TMP00030360,-6904246
TMP00038877,TMP00030264,-6899042
TMP00038877,TMP00030265,-6899042
TMP00030264,TMP00030265,-6899042
TMP00038878,TMP00012681,-6899041
TMP00038878,TMP00012682,-6899041
TMP00038878,TMP00012683,-6899041
TMP00038878,TMP00012684,-6899041
TMP00038878,TMP00012685,-6899041
TMP00038878,TMP00012686,-6899041
TMP00038878,TMP00012687,-6899041
TMP00012681,TMP00012682,-6899041
TMP00012681,TMP00012683,-6899041
TMP00012681,TMP00012684,-6899041
TMP00012681,TMP00012685,-6899041
TMP00012681,TMP00012686,-6899041
TMP00012681,TMP00012687,-6899041
TMP00012682,TMP00012683,-6899041
TMP00012682,TMP00012684,-6899041
TMP00012682,TMP00012685,-6899041
TMP00012682,TMP00012686,-6899041
TMP00012682,TMP00012687,-6899041
TMP00012683,TMP00012684,-6899041
TMP00012683,TMP00012685,-6899041
TMP00012683,TMP00012686,-6899041
TMP00012683,TMP00012687,-6899041
TMP00012684,TMP00012685,-6899041
TMP00012684,TMP00012686,-6899041
TMP00012684,TMP00012687,-6899041
TMP00012685,TMP00012686,-6899041
TMP00012685,TMP00012687,-6899041
TMP00012686,TMP00012687,-6899041
TMP00038879,TMP00012707,-6899003
TMP00038879,TMP00012724,-6899003
TMP00038879,TMP00012729,-6899003
TMP00038879,TMP00012732,-6899003
TMP00038879,TMP00012733,-6899003
TMP00012707,TMP00012724,-6899003
TMP00012707,TMP00012729,-6899003
TMP00012707,TMP00012732,-6899003
TMP00012707,TMP00012733,-6899003
TMP00012724,TMP00012729,-6899003
TMP00012724,TMP00012732,-6899003
TMP00012724,TMP00012733,-6899003
TMP00012729,TMP00012732,-6899003
TMP00012729,TMP00012733,-6899003
TMP00012732,TMP00012733,-6899003
TMP00038880,TMP00012689,-6899020
TMP00038880,TMP00012693,-6899020
TMP00038880,TMP00012694,-6899020
TMP00038880,TMP00012695,-6899020
TMP00038880,TMP00012696,-6899020
TMP00038880,TMP00012697,-6899020
TMP00038880,TMP00012701,-6899020
TMP00038880,TMP00012704,-6899020
TMP00038880,TMP00012706,-6899020
TMP00038880,TMP00041961,-6899020
TMP00012689,TMP00012693,-6899020
TMP00012689,TMP00012694,-6899020
TMP00012689,TMP00012695,-6899020
TMP00012689,TMP00012696,-6899020
TMP00012689,TMP00012697,-6899020
TMP00012689,TMP00012701,-6899020
TMP00012689,TMP00012704,-6899020
TMP00012689,TMP00012706,-6899020
TMP00012689,TMP00041961,-6899020
TMP00012693,TMP00012694,-6899020
TMP00012693,TMP00012695,-6899020
TMP00012693,TMP00012696,-6899020
TMP00012693,TMP00012697,-6899020
TMP00012693,TMP00012701,-6899020
TMP00012693,TMP00012704,-6899020
TMP00012693,TMP00012706,-6899020
TMP00012693,TMP00041961,-6899020
TMP00012694,TMP00012695,-6899020
TMP00012694,TMP00012696,-6899020
TMP00012694,TMP00012697,-6899020
TMP00012694,TMP00012701,-6899020
TMP00012694,TMP00012704,-6899020
TMP00012694,TMP00012706,-6899020
